Sample,X(ms) [08.05.2023 12:46:06 896 UTC],"LSim_PT2aper_DB.input","LSim_PT2aper_DB.output"
25827,1683549968395.797501,1,0.999993681907654
25828,1683549968396.043829,1,0.999993681907654
25829,1683549968396.429476,1,0.999993681907654
25830,1683549968396.549933,1,0.999993622303009
25831,1683549968396.797375,1,0.999993622303009
25832,1683549968397.044337,1,0.999993622303009
25833,1683549968397.297870,1,0.999993622303009
25834,1683549968397.549314,1,0.999993622303009
25835,1683549968397.796837,1,0.999993622303009
25836,1683549968398.044169,1,0.999993622303009
25837,1683549968398.294293,1,0.999993622303009
25838,1683549968398.549533,1,0.999993681907654
25839,1683549968398.797788,1,0.999993681907654
25840,1683549968399.044076,1,0.999993681907654
25841,1683549968399.294629,1,0.999993681907654
25842,1683549968399.548287,1,0.999993681907654
25843,1683549968399.804168,1,0.999993681907654
25844,1683549968400.045143,1,0.999993681907654
25845,1683549968400.294318,1,0.999993681907654
25846,1683549968400.548285,1,0.999993622303009
25847,1683549968400.803449,1,0.999993622303009
25848,1683549968401.044113,1,0.999993622303009
25849,1683549968401.294163,1,0.999993622303009
25850,1683549968401.548109,1,0.999993622303009
25851,1683549968401.799174,1,0.999993622303009
25852,1683549968402.044778,1,0.999993622303009
25853,1683549968402.294763,1,0.999993622303009
25854,1683549968402.549785,1,0.999993681907654
25855,1683549968402.799552,1,0.999993681907654
25856,1683549968403.049776,1,0.999993681907654
25857,1683549968403.301100,1,0.999993681907654
25858,1683549968403.583170,1,0.999993681907654
25859,1683549968403.804778,1,0.999993681907654
25860,1683549968404.049686,1,0.999993681907654
25861,1683549968404.300031,1,0.999993681907654
25862,1683549968404.606888,1,0.999993681907654
25863,1683549968404.800664,1,0.999993622303009
25864,1683549968405.048057,1,0.999993622303009
25865,1683549968405.301840,1,0.999993622303009
25866,1683549968405.571746,1,0.999993622303009
25867,1683549968405.802992,1,0.999993622303009
25868,1683549968406.067579,1,0.999993622303009
25869,1683549968406.325676,1,0.999993622303009
25870,1683549968406.598452,1,0.999993622303009
25871,1683549968406.802854,1,0.999993681907654
25872,1683549968407.048325,1,0.999993681907654
25873,1683549968407.309296,1,0.999993681907654
25874,1683549968407.581483,1,0.999993681907654
25875,1683549968407.799186,1,0.999993681907654
25876,1683549968408.059145,1,0.999993681907654
25877,1683549968408.322183,1,0.999993681907654
25878,1683549968408.644718,1,0.999993681907654
25879,1683549968408.798548,1,0.999993622303009
25880,1683549968409.068083,1,0.999993622303009
25881,1683549968409.295757,1,0.999993622303009
25882,1683549968409.562147,1,0.999993622303009
25883,1683549968409.798784,1,0.999993622303009
25884,1683549968410.082401,1,0.999993622303009
25885,1683549968410.316347,1,0.999993622303009
25886,1683549968410.544021,1,0.999993622303009
25887,1683549968410.798331,1,0.999993681907654
25888,1683549968411.070336,1,0.999993681907654
25889,1683549968411.300182,1,0.999993681907654
25890,1683549968411.544549,1,0.999993681907654
25891,1683549968411.799556,1,0.999993681907654
25892,1683549968412.046045,1,0.999993681907654
25893,1683549968412.295951,1,0.999993681907654
25894,1683549968412.544387,1,0.999993681907654
25895,1683549968412.800606,1,0.999993681907654
25896,1683549968413.055048,1,0.999993622303009
25897,1683549968413.295995,1,0.999993622303009
25898,1683549968413.544429,1,0.999993622303009
25899,1683549968413.810881,1,0.999993622303009
25900,1683549968414.068485,1,0.999993622303009
25901,1683549968414.297534,1,0.999993622303009
25902,1683549968414.543462,1,0.999993622303009
25903,1683549968414.824373,1,0.999993681907654
25904,1683549968415.079095,1,0.999993681907654
25905,1683549968415.297333,1,0.999993681907654
25906,1683549968415.544308,1,0.999993681907654
25907,1683549968415.799409,1,0.999993681907654
25908,1683549968416.053700,1,0.999993681907654
25909,1683549968416.309693,1,0.999993681907654
25910,1683549968416.544436,1,0.999993681907654
25911,1683549968416.847224,1,0.999993681907654
25912,1683549968417.083441,1,0.999993622303009
25913,1683549968417.320814,1,0.999993622303009
25914,1683549968417.544319,1,0.999993622303009
25915,1683549968417.872081,1,0.999993622303009
25916,1683549968418.047176,1,0.999993622303009
25917,1683549968418.298163,1,0.999993622303009
25918,1683549968418.545106,1,0.999993622303009
25919,1683549968418.803907,1,0.999993622303009
25920,1683549968419.049004,1,0.999993681907654
25921,1683549968419.298444,1,0.999993681907654
25922,1683549968419.544983,1,0.999993681907654
25923,1683549968419.819246,1,0.999993681907654
25924,1683549968420.049368,1,0.999993681907654
25925,1683549968420.305023,1,0.999993681907654
25926,1683549968420.545789,1,0.999993681907654
25927,1683549968420.895659,1,0.999993681907654
25928,1683549968421.061691,1,0.999993622303009
25929,1683549968421.297236,1,0.999993622303009
25930,1683549968421.563956,1,0.999993622303009
25931,1683549968421.866903,1,0.999993622303009
25932,1683549968422.052525,1,0.999993622303009
25933,1683549968422.299858,1,0.999993622303009
25934,1683549968422.548105,1,0.999993622303009
25935,1683549968422.816353,1,0.999993622303009
25936,1683549968423.049057,1,0.999993681907654
25937,1683549968423.297676,1,0.999993681907654
25938,1683549968423.574328,1,0.999993681907654
25939,1683549968423.811011,1,0.999993681907654
25940,1683549968424.047893,1,0.999993681907654
25941,1683549968424.297230,1,0.999993681907654
25942,1683549968424.569267,1,0.999993681907654
25943,1683549968424.821469,1,0.999993681907654
25944,1683549968425.047283,1,0.999993681907654
25945,1683549968425.314439,1,0.999993622303009
25946,1683549968425.547043,1,0.999993622303009
25947,1683549968425.816601,1,0.999993622303009
25948,1683549968426.075872,1,0.999993622303009
25949,1683549968426.297143,1,0.999993622303009
25950,1683549968426.547017,1,0.999993622303009
25951,1683549968426.807986,1,0.999993622303009
25952,1683549968427.068311,1,0.999993622303009
25953,1683549968427.298301,1,0.999993681907654
25954,1683549968427.547687,1,0.999993681907654
25955,1683549968427.820478,1,0.999993681907654
25956,1683549968428.078276,1,0.999993681907654
25957,1683549968428.306229,1,0.999993681907654
25958,1683549968428.555974,1,0.999993681907654
25959,1683549968428.817370,1,0.999993681907654
25960,1683549968429.093704,1,0.999993681907654
25961,1683549968429.306898,1,0.999993622303009
25962,1683549968429.548352,1,0.999993622303009
25963,1683549968429.806250,1,0.999993622303009
25964,1683549968430.056564,1,0.999993622303009
25965,1683549968430.307984,1,0.999993622303009
25966,1683549968430.554106,1,0.999993622303009
25967,1683549968430.799955,1,0.999993622303009
25968,1683549968431.069955,1,0.999993622303009
25969,1683549968431.317501,1,0.999993681907654
25970,1683549968431.547811,1,0.999993681907654
25971,1683549968431.794033,1,0.999993681907654
25972,1683549968432.078699,1,0.999993681907654
25973,1683549968432.324326,1,0.999993681907654
25974,1683549968432.547684,1,0.999993681907654
25975,1683549968432.817864,1,0.999993681907654
25976,1683549968433.096171,1,0.999993681907654
25977,1683549968433.314652,1,0.999993622303009
25978,1683549968433.549518,1,0.999993622303009
25979,1683549968433.794578,1,0.999993622303009
25980,1683549968434.045354,1,0.999993622303009
25981,1683549968434.298920,1,0.999993622303009
25982,1683549968434.548868,1,0.999993622303009
25983,1683549968434.794946,1,0.999993622303009
25984,1683549968435.045225,1,0.999993622303009
25985,1683549968435.299870,1,0.999993681907654
25986,1683549968435.583084,1,0.999993681907654
25987,1683549968435.809345,1,0.999993681907654
25988,1683549968436.046680,1,0.999993681907654
25989,1683549968436.299215,1,0.999993681907654
25990,1683549968436.550124,1,0.999993681907654
25991,1683549968436.798726,1,0.999993681907654
25992,1683549968437.047872,1,0.999993681907654
25993,1683549968437.300303,1,0.999993622303009
25994,1683549968437.550306,1,0.999993622303009
25995,1683549968437.818797,1,0.999993622303009
25996,1683549968438.055962,1,0.999993622303009
25997,1683549968438.311676,1,0.999993622303009
25998,1683549968438.556472,1,0.999993622303009
25999,1683549968438.803744,1,0.999993622303009
26000,1683549968439.053353,1,0.999993622303009
26001,1683549968439.342078,1,0.999993622303009
26002,1683549968439.576485,1,0.999993681907654
26003,1683549968439.812425,1,0.999993681907654
26004,1683549968440.057972,1,0.999993681907654
26005,1683549968440.360696,1,0.999993681907654
26006,1683549968440.547491,1,0.999993681907654
26007,1683549968440.797450,1,0.999993681907654
26008,1683549968441.046726,1,0.999993681907654
26009,1683549968441.316335,1,0.999993681907654
26010,1683549968441.548723,1,0.999993622303009
26011,1683549968441.797848,1,0.999993622303009
26012,1683549968442.045304,1,0.999993622303009
26013,1683549968442.313041,1,0.999993622303009
26014,1683549968442.547856,1,0.999993622303009
26015,1683549968442.798131,1,0.999993622303009
26016,1683549968443.044427,1,0.999993622303009
26017,1683549968443.346096,1,0.999993622303009
26018,1683549968443.547866,1,0.999993681907654
26019,1683549968443.812584,1,0.999993681907654
26020,1683549968444.045476,1,0.999993681907654
26021,1683549968444.389807,1,0.999993681907654
26022,1683549968444.548846,1,0.999993681907654
26023,1683549968444.796689,1,0.999993681907654
26024,1683549968445.047394,1,0.999993681907654
26025,1683549968445.360592,1,0.999993681907654
26026,1683549968445.552078,1,0.999993622303009
26027,1683549968445.800206,1,0.999993622303009
26028,1683549968446.048861,1,0.999993622303009
26029,1683549968446.298966,1,0.999993622303009
26030,1683549968446.556598,1,0.999993622303009
26031,1683549968446.809823,1,0.999993622303009
26032,1683549968447.046108,1,0.999993622303009
26033,1683549968447.304152,1,0.999993622303009
26034,1683549968447.558815,1,0.999993681907654
26035,1683549968447.801020,1,0.999993681907654
26036,1683549968448.044719,1,0.999993681907654
26037,1683549968448.295928,1,0.999993681907654
26038,1683549968448.554357,1,0.999993681907654
26039,1683549968448.814573,1,0.999993681907654
26040,1683549968449.045165,1,0.999993681907654
26041,1683549968449.321177,1,0.999993681907654
26042,1683549968449.554704,1,0.999993681907654
26043,1683549968449.797809,1,0.999993622303009
26044,1683549968450.058551,1,0.999993622303009
26045,1683549968450.304243,1,0.999993622303009
26046,1683549968450.552344,1,0.999993622303009
26047,1683549968450.798295,1,0.999993622303009
26048,1683549968451.046199,1,0.999993622303009
26049,1683549968451.304371,1,0.999993622303009
26050,1683549968451.554363,1,0.999993622303009
26051,1683549968451.812932,1,0.999993681907654
26052,1683549968452.045663,1,0.999993681907654
26053,1683549968452.314965,1,0.999993681907654
26054,1683549968452.584333,1,0.999993681907654
26055,1683549968452.798754,1,0.999993681907654
26056,1683549968453.053875,1,0.999993681907654
26057,1683549968453.306939,1,0.999993681907654
26058,1683549968453.597502,1,0.999993681907654
26059,1683549968453.797439,1,0.999993622303009
26060,1683549968454.058233,1,0.999993622303009
26061,1683549968454.306223,1,0.999993622303009
26062,1683549968454.562866,1,0.999993622303009
26063,1683549968454.806325,1,0.999993622303009
26064,1683549968455.059198,1,0.999993622303009
26065,1683549968455.302481,1,0.999993622303009
26066,1683549968455.604237,1,0.999993622303009
26067,1683549968455.804554,1,0.999993681907654
26068,1683549968456.046327,1,0.999993681907654
26069,1683549968456.295192,1,0.999993681907654
26070,1683549968456.577441,1,0.999993681907654
26071,1683549968456.800712,1,0.999993681907654
26072,1683549968457.044512,1,0.999993681907654
26073,1683549968457.313986,1,0.999993681907654
26074,1683549968457.627009,1,0.999993681907654
26075,1683549968457.799712,1,0.999993622303009
26076,1683549968458.045215,1,0.999993622303009
26077,1683549968458.294885,1,0.999993622303009
26078,1683549968458.608552,1,0.999993622303009
26079,1683549968458.798686,1,0.999993622303009
26080,1683549968459.045092,1,0.999993622303009
26081,1683549968459.295199,1,0.999993622303009
26082,1683549968459.548441,1,0.999993622303009
26083,1683549968459.800834,1,0.999993681907654
26084,1683549968460.045319,1,0.999993681907654
26085,1683549968460.297534,1,0.999993681907654
26086,1683549968460.546065,1,0.999993681907654
26087,1683549968460.804214,1,0.999993681907654
26088,1683549968461.046239,1,0.999993681907654
26089,1683549968461.298224,1,0.999993681907654
26090,1683549968461.546588,1,0.999993681907654
26091,1683549968461.807215,1,0.999993622303009
26092,1683549968462.052300,1,0.999993622303009
26093,1683549968462.297360,1,0.999993622303009
26094,1683549968462.545052,1,0.999993622303009
26095,1683549968462.800081,1,0.999993622303009
26096,1683549968463.046135,1,0.999993622303009
26097,1683549968463.297405,1,0.999993622303009
26098,1683549968463.545298,1,0.999993622303009
26099,1683549968463.800871,1,0.999993681907654
26100,1683549968464.046244,1,0.999993681907654
26101,1683549968464.297698,1,0.999993681907654
26102,1683549968464.545691,1,0.999993681907654
26103,1683549968464.800726,1,0.999993681907654
26104,1683549968465.046116,1,0.999993681907654
26105,1683549968465.297471,1,0.999993681907654
26106,1683549968465.558348,1,0.999993681907654
26107,1683549968465.817671,1,0.999993681907654
26108,1683549968466.047393,1,0.999993622303009
26109,1683549968466.297775,1,0.999993622303009
26110,1683549968466.545250,1,0.999993622303009
26111,1683549968466.818490,1,0.999993622303009
26112,1683549968467.046638,1,0.999993622303009
26113,1683549968467.298664,1,0.999993622303009
26114,1683549968467.545370,1,0.999993622303009
26115,1683549968467.830478,1,0.999993622303009
26116,1683549968468.045391,1,0.999993681907654
26117,1683549968468.297707,1,0.999993681907654
26118,1683549968468.545433,1,0.999993681907654
26119,1683549968468.844716,1,0.999993681907654
26120,1683549968469.045779,1,0.999993681907654
26121,1683549968469.298663,1,0.999993681907654
26122,1683549968469.545248,1,0.999993681907654
26123,1683549968469.802531,1,0.999993681907654
26124,1683549968470.046772,1,0.999993622303009
26125,1683549968470.306815,1,0.999993622303009
26126,1683549968470.559890,1,0.999993622303009
26127,1683549968470.827816,1,0.999993622303009
26128,1683549968471.047457,1,0.999993622303009
26129,1683549968471.299788,1,0.999993622303009
26130,1683549968471.550473,1,0.999993622303009
26131,1683549968471.846009,1,0.999993622303009
26132,1683549968472.046849,1,0.999993681907654
26133,1683549968472.298919,1,0.999993681907654
26134,1683549968472.546398,1,0.999993681907654
26135,1683549968472.854068,1,0.999993681907654
26136,1683549968473.047305,1,0.999993681907654
26137,1683549968473.297526,1,0.999993681907654
26138,1683549968473.544789,1,0.999993681907654
26139,1683549968473.800694,1,0.999993681907654
26140,1683549968474.046979,1,0.999993622303009
26141,1683549968474.298500,1,0.999993622303009
26142,1683549968474.547688,1,0.999993622303009
26143,1683549968474.795129,1,0.999993622303009
26144,1683549968475.046036,1,0.999993622303009
26145,1683549968475.299036,1,0.999993622303009
26146,1683549968475.561115,1,0.999993622303009
26147,1683549968475.796695,1,0.999993622303009
26148,1683549968476.047164,1,0.999993681907654
26149,1683549968476.297605,1,0.999993681907654
26150,1683549968476.547656,1,0.999993681907654
26151,1683549968476.795993,1,0.999993681907654
26152,1683549968477.045860,1,0.999993681907654
26153,1683549968477.298804,1,0.999993681907654
26154,1683549968477.559887,1,0.999993681907654
26155,1683549968477.795896,1,0.999993681907654
26156,1683549968478.048974,1,0.999993681907654
26157,1683549968478.298946,1,0.999993622303009
26158,1683549968478.547688,1,0.999993622303009
26159,1683549968478.795045,1,0.999993622303009
26160,1683549968479.046057,1,0.999993622303009
26161,1683549968479.298864,1,0.999993622303009
26162,1683549968479.547383,1,0.999993622303009
26163,1683549968479.795854,1,0.999993622303009
26164,1683549968480.049759,1,0.999993622303009
26165,1683549968480.297707,1,0.999993681907654
26166,1683549968480.557767,1,0.999993681907654
26167,1683549968480.796241,1,0.999993681907654
26168,1683549968481.065496,1,0.999993681907654
26169,1683549968481.297296,1,0.999993681907654
26170,1683549968481.559908,1,0.999993681907654
26171,1683549968481.802715,1,0.999993681907654
26172,1683549968482.076595,1,0.999993681907654
26173,1683549968482.297273,1,0.999993622303009
26174,1683549968482.548783,1,0.999993622303009
26175,1683549968482.794661,1,0.999993622303009
26176,1683549968483.117691,1,0.999993622303009
26177,1683549968483.298224,1,0.999993622303009
26178,1683549968483.549263,1,0.999993622303009
26179,1683549968483.804068,1,0.999993622303009
26180,1683549968484.047527,1,0.999993622303009
26181,1683549968484.311233,1,0.999993681907654
26182,1683549968484.547740,1,0.999993681907654
26183,1683549968484.794984,1,0.999993681907654
26184,1683549968485.062886,1,0.999993681907654
26185,1683549968485.299220,1,0.999993681907654
26186,1683549968485.549688,1,0.999993681907654
26187,1683549968485.796714,1,0.999993681907654
26188,1683549968486.077648,1,0.999993681907654
26189,1683549968486.298579,1,0.999993622303009
26190,1683549968486.550586,1,0.999993622303009
26191,1683549968486.822361,1,0.999993622303009
26192,1683549968487.101062,1,0.999993622303009
26193,1683549968487.328030,1,0.999993622303009
26194,1683549968487.561009,1,0.999993622303009
26195,1683549968487.800411,1,0.999993622303009
26196,1683549968488.060499,1,0.999993622303009
26197,1683549968488.300020,1,0.999993681907654
26198,1683549968488.549382,1,0.999993681907654
26199,1683549968488.798748,1,0.999993681907654
26200,1683549968489.045079,1,0.999993681907654
26201,1683549968489.298387,1,0.999993681907654
26202,1683549968489.548623,1,0.999993681907654
26203,1683549968489.798493,1,0.999993681907654
26204,1683549968490.046635,1,0.999993681907654
26205,1683549968490.299237,1,0.999993622303009
26206,1683549968490.548907,1,0.999993622303009
26207,1683549968490.797549,1,0.999993622303009
26208,1683549968491.056419,1,0.999993622303009
26209,1683549968491.356041,1,0.999993622303009
26210,1683549968491.547519,1,0.999993622303009
26211,1683549968491.796822,1,0.999993622303009
26212,1683549968492.050707,1,0.999993622303009
26213,1683549968492.300820,1,0.999993622303009
26214,1683549968492.547477,1,0.999993681907654
26215,1683549968492.798157,1,0.999993681907654
26216,1683549968493.050265,1,0.999993681907654
26217,1683549968493.338565,1,0.999993681907654
26218,1683549968493.549552,1,0.999993681907654
26219,1683549968493.825511,1,0.999993681907654
26220,1683549968494.069954,1,0.999993681907654
26221,1683549968494.300310,1,0.999993681907654
26222,1683549968494.548749,1,0.999993622303009
26223,1683549968494.801079,1,0.999993622303009
26224,1683549968495.060216,1,0.999993622303009
26225,1683549968495.330185,1,0.999993622303009
26226,1683549968495.616542,1,0.999993622303009
26227,1683549968495.810224,1,0.999993622303009
26228,1683549968496.051576,1,0.999993622303009
26229,1683549968496.302805,1,0.999993622303009
26230,1683549968496.549796,1,0.999993622303009
26231,1683549968496.799568,1,0.999993681907654
26232,1683549968497.046057,1,0.999993681907654
26233,1683549968497.325504,1,0.999993681907654
26234,1683549968497.545544,1,0.999993681907654
26235,1683549968497.798729,1,0.999993681907654
26236,1683549968498.059385,1,0.999993681907654
26237,1683549968498.316536,1,0.999993681907654
26238,1683549968498.545628,1,0.999993681907654
26239,1683549968498.799483,1,0.999993622303009
26240,1683549968499.070168,1,0.999993622303009
26241,1683549968499.298998,1,0.999993622303009
26242,1683549968499.558586,1,0.999993622303009
26243,1683549968499.817082,1,0.999993622303009
26244,1683549968500.048345,1,0.999993622303009
26245,1683549968500.298479,1,0.999993622303009
26246,1683549968500.546012,1,0.999993622303009
26247,1683549968500.800196,1,0.999993681907654
26248,1683549968501.056103,1,0.999993681907654
26249,1683549968501.299225,1,0.999993681907654
26250,1683549968501.551049,1,0.999993681907654
26251,1683549968501.804983,1,0.999993681907654
26252,1683549968502.068116,1,0.999993681907654
26253,1683549968502.302725,1,0.999993681907654
26254,1683549968502.553717,1,0.999993681907654
26255,1683549968502.850611,1,0.999993681907654
26256,1683549968503.048596,1,0.999993622303009
26257,1683549968503.299562,1,0.999993622303009
26258,1683549968503.547911,1,0.999993622303009
26259,1683549968503.844508,1,0.999993622303009
26260,1683549968504.047108,1,0.999993622303009
26261,1683549968504.298679,1,0.999993622303009
26262,1683549968504.547758,1,0.999993622303009
26263,1683549968504.845064,1,0.999993622303009
26264,1683549968505.046661,1,0.999993681907654
26265,1683549968505.298853,1,0.999993681907654
26266,1683549968505.548088,1,0.999993681907654
26267,1683549968505.801916,1,0.999993681907654
26268,1683549968506.047726,1,0.999993681907654
26269,1683549968506.298723,1,0.999993681907654
26270,1683549968506.548716,1,0.999993681907654
26271,1683549968506.818624,1,0.999993681907654
26272,1683549968507.047141,1,0.999993622303009
26273,1683549968507.298730,1,0.999993622303009
26274,1683549968507.548938,1,0.999993622303009
26275,1683549968507.849404,1,0.999993622303009
26276,1683549968508.048514,1,0.999993622303009
26277,1683549968508.299252,1,0.999993622303009
26278,1683549968508.548768,1,0.999993622303009
26279,1683549968508.864457,1,0.999993622303009
26280,1683549968509.049031,1,0.999993681907654
26281,1683549968509.299094,1,0.999993681907654
26282,1683549968509.549626,1,0.999993681907654
26283,1683549968509.802223,1,0.999993681907654
26284,1683549968510.047211,1,0.999993681907654
26285,1683549968510.298444,1,0.999993681907654
26286,1683549968510.550170,1,0.999993681907654
26287,1683549968510.805976,1,0.999993681907654
26288,1683549968511.060165,1,0.999993622303009
26289,1683549968511.298193,1,0.999993622303009
26290,1683549968511.565098,1,0.999993622303009
26291,1683549968511.821300,1,0.999993622303009
26292,1683549968512.047259,1,0.999993622303009
26293,1683549968512.299031,1,0.999993622303009
26294,1683549968512.553038,1,0.999993622303009
26295,1683549968512.796329,1,0.999993622303009
26296,1683549968513.047730,1,0.999993681907654
26297,1683549968513.298861,1,0.999993681907654
26298,1683549968513.588113,1,0.999993681907654
26299,1683549968513.809049,1,0.999993681907654
26300,1683549968514.048027,1,0.999993681907654
26301,1683549968514.297873,1,0.999993681907654
26302,1683549968514.564662,1,0.999993681907654
26303,1683549968514.815018,1,0.999993681907654
26304,1683549968515.046258,1,0.999993681907654
26305,1683549968515.299001,1,0.999993622303009
26306,1683549968515.559183,1,0.999993622303009
26307,1683549968515.810737,1,0.999993622303009
26308,1683549968516.089670,1,0.999993622303009
26309,1683549968516.298995,1,0.999993622303009
26310,1683549968516.574215,1,0.999993622303009
26311,1683549968516.801564,1,0.999993622303009
26312,1683549968517.081367,1,0.999993622303009
26313,1683549968517.300091,1,0.999993681907654
26314,1683549968517.551917,1,0.999993681907654
26315,1683549968517.810164,1,0.999993681907654
26316,1683549968518.064941,1,0.999993681907654
26317,1683549968518.307875,1,0.999993681907654
26318,1683549968518.554194,1,0.999993681907654
26319,1683549968518.800939,1,0.999993681907654
26320,1683549968519.064834,1,0.999993681907654
26321,1683549968519.307722,1,0.999993622303009
26322,1683549968519.560847,1,0.999993622303009
26323,1683549968519.804314,1,0.999993622303009
26324,1683549968520.084956,1,0.999993622303009
26325,1683549968520.316458,1,0.999993622303009
26326,1683549968520.550429,1,0.999993622303009
26327,1683549968520.806474,1,0.999993622303009
26328,1683549968521.060313,1,0.999993622303009
26329,1683549968521.333005,1,0.999993622303009
26330,1683549968521.550673,1,0.999993681907654
26331,1683549968521.800313,1,0.999993681907654
26332,1683549968522.059394,1,0.999993681907654
26333,1683549968522.352082,1,0.999993681907654
26334,1683549968522.561572,1,0.999993681907654
26335,1683549968522.799343,1,0.999993681907654
26336,1683549968523.061712,1,0.999993681907654
26337,1683549968523.304134,1,0.999993681907654
26338,1683549968523.547807,1,0.999993622303009
26339,1683549968523.801581,1,0.999993622303009
26340,1683549968524.058769,1,0.999993622303009
26341,1683549968524.348862,1,0.999993622303009
26342,1683549968524.562650,1,0.999993622303009
26343,1683549968524.799469,1,0.999993622303009
26344,1683549968525.047627,1,0.999993622303009
26345,1683549968525.332266,1,0.999993622303009
26346,1683549968525.551083,1,0.999993681907654
26347,1683549968525.801107,1,0.999993681907654
26348,1683549968526.046427,1,0.999993681907654
26349,1683549968526.340912,1,0.999993681907654
26350,1683549968526.550714,1,0.999993681907654
26351,1683549968526.800175,1,0.999993681907654
26352,1683549968527.045879,1,0.999993681907654
26353,1683549968527.299731,1,0.999993681907654
26354,1683549968527.549766,1,0.999993622303009
26355,1683549968527.800040,1,0.999993622303009
26356,1683549968528.045877,1,0.999993622303009
26357,1683549968528.310678,1,0.999993622303009
26358,1683549968528.549803,1,0.999993622303009
26359,1683549968528.801033,1,0.999993622303009
26360,1683549968529.045712,1,0.999993622303009
26361,1683549968529.323209,1,0.999993622303009
26362,1683549968529.549758,1,0.999993681907654
26363,1683549968529.801307,1,0.999993681907654
26364,1683549968530.046317,1,0.999993681907654
26365,1683549968530.337414,1,0.999993681907654
26366,1683549968530.549780,1,0.999993681907654
26367,1683549968530.801088,1,0.999993681907654
26368,1683549968531.045726,1,0.999993681907654
26369,1683549968531.351436,1,0.999993681907654
26370,1683549968531.550889,1,0.999993622303009
26371,1683549968531.801142,1,0.999993622303009
26372,1683549968532.045690,1,0.999993622303009
26373,1683549968532.298952,1,0.999993622303009
26374,1683549968532.550812,1,0.999993622303009
26375,1683549968532.801034,1,0.999993622303009
26376,1683549968533.045756,1,0.999993622303009
26377,1683549968533.296040,1,0.999993622303009
26378,1683549968533.549967,1,0.999993681907654
26379,1683549968533.801212,1,0.999993681907654
26380,1683549968534.045993,1,0.999993681907654
26381,1683549968534.295836,1,0.999993681907654
26382,1683549968534.554998,1,0.999993681907654
26383,1683549968534.800048,1,0.999993681907654
26384,1683549968535.057182,1,0.999993681907654
26385,1683549968535.305501,1,0.999993681907654
26386,1683549968535.552605,1,0.999993622303009
26387,1683549968535.808713,1,0.999993622303009
26388,1683549968536.050593,1,0.999993622303009
26389,1683549968536.310537,1,0.999993622303009
26390,1683549968536.550793,1,0.999993622303009
26391,1683549968536.827901,1,0.999993622303009
26392,1683549968537.062790,1,0.999993622303009
26393,1683549968537.296633,1,0.999993622303009
26394,1683549968537.552881,1,0.999993622303009
26395,1683549968537.799990,1,0.999993681907654
26396,1683549968538.053694,1,0.999993681907654
26397,1683549968538.297018,1,0.999993681907654
26398,1683549968538.552266,1,0.999993681907654
26399,1683549968538.799709,1,0.999993681907654
26400,1683549968539.054532,1,0.999993681907654
26401,1683549968539.297007,1,0.999993681907654
26402,1683549968539.558893,1,0.999993681907654
26403,1683549968539.800667,1,0.999993622303009
26404,1683549968540.066852,1,0.999993622303009
26405,1683549968540.297791,1,0.999993622303009
26406,1683549968540.576883,1,0.999993622303009
26407,1683549968540.800924,1,0.999993622303009
26408,1683549968541.048879,1,0.999993622303009
26409,1683549968541.297002,1,0.999993622303009
26410,1683549968541.586686,1,0.999993622303009
26411,1683549968541.800817,1,0.999993681907654
26412,1683549968542.047418,1,0.999993681907654
26413,1683549968542.296968,1,0.999993681907654
26414,1683549968542.600316,1,0.999993681907654
26415,1683549968542.799796,1,0.999993681907654
26416,1683549968543.047428,1,0.999993681907654
26417,1683549968543.296954,1,0.999993681907654
26418,1683549968543.558686,1,0.999993681907654
26419,1683549968543.800052,1,0.999993622303009
26420,1683549968544.048676,1,0.999993622303009
26421,1683549968544.295851,1,0.999993622303009
26422,1683549968544.571330,1,0.999993622303009
26423,1683549968544.797732,1,0.999993622303009
26424,1683549968545.049095,1,0.999993622303009
26425,1683549968545.295964,1,0.999993622303009
26426,1683549968545.586104,1,0.999993622303009
26427,1683549968545.801124,1,0.999993681907654
26428,1683549968546.048868,1,0.999993681907654
26429,1683549968546.296104,1,0.999993681907654
26430,1683549968546.623129,1,0.999993681907654
26431,1683549968546.800761,1,0.999993681907654
26432,1683549968547.049077,1,0.999993681907654
26433,1683549968547.296143,1,0.999993681907654
26434,1683549968547.550228,1,0.999993681907654
26435,1683549968547.807820,1,0.999993622303009
26436,1683549968548.049228,1,0.999993622303009
26437,1683549968548.299182,1,0.999993622303009
26438,1683549968548.548144,1,0.999993622303009
26439,1683549968548.802179,1,0.999993622303009
26440,1683549968549.050290,1,0.999993622303009
26441,1683549968549.301138,1,0.999993622303009
26442,1683549968549.547652,1,0.999993622303009
26443,1683549968549.801472,1,0.999993681907654
26444,1683549968550.069143,1,0.999993681907654
26445,1683549968550.302646,1,0.999993681907654
26446,1683549968550.552253,1,0.999993681907654
26447,1683549968550.813797,1,0.999993681907654
26448,1683549968551.052546,1,0.999993681907654
26449,1683549968551.301420,1,0.999993681907654
26450,1683549968551.549251,1,0.999993681907654
26451,1683549968551.801146,1,0.999993622303009
26452,1683549968552.048946,1,0.999993622303009
26453,1683549968552.298515,1,0.999993622303009
26454,1683549968552.547609,1,0.999993622303009
26455,1683549968552.809126,1,0.999993622303009
26456,1683549968553.050012,1,0.999993622303009
26457,1683549968553.300644,1,0.999993622303009
26458,1683549968553.547657,1,0.999993622303009
26459,1683549968553.804893,1,0.999993622303009
